protein_name	source	nucl_accession	start	stop	strand	ipg_prot_id	ipg_prot_name	organism	strain	assembly
--	PAT	N/A				ACK31100.1	Sequence 90 from patent US 7462760	Unknown		
--	PAT	CS131034.1	1	2019	+	CAJ21088.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry8Bb1_99.5_ADA14453.1	PAT	N/A				ADA14453.1	Sequence 34 from patent US 7605304	Unknown		
--	PAT	N/A				ADL74420.1	Sequence 34 from patent US 7696412	Unknown		
--	PAT	N/A				AFL62952.1	Sequence 34 from patent US 8188036	Unknown		
--	PAT	AX543956.1	1	1854	+	CAD57555.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry8Bb1_99.5_ADA14457.1	PAT	N/A				ADA14457.1	Sequence 46 from patent US 7605304	Unknown		
--	PAT	N/A				ADL74424.1	Sequence 46 from patent US 7696412	Unknown		
--	PAT	N/A				AFL62956.1	Sequence 46 from patent US 8188036	Unknown		
--	PAT	AX543968.1	1	1854	+	CAD57559.1	unnamed protein product	Bacillus thuringiensis		
NOV_Cry8Da1_99.7_CBL59393.1	INSDC	FN796428.1	1	2031	+	CBL59393.1	Cry8Da protein	Bacillus thuringiensis serovar galleriae	MHB11.3	
NOV_Cry8Ea3_99.9_ABB29863.1	INSDC	DQ212786.1	1	2152	+	ABB29863.1	Snun8-1	Bacillus thuringiensis	bt185	
NOV_Cry8Fa1_98.9_AFP44679.1	INSDC	JN709442.1	1	3525	+	AFP44679.1	insecticidal crystal protein Cry8	Bacillus thuringiensis	Bt173	
NOV_Cry8Fa1_99.7_AEA51184.1	INSDC	HM021728.1	1	3525	+	AEA51184.1	Cry8 protein	Bacillus thuringiensis	xpz-46	
NOV_Cry9Eb3_95.6_OTX17826.1	INSDC	NFCQ01000061.1	805	4278	-	OTX17826.1	hypothetical protein	Bacillus thuringiensis serovar japonensis	BGSC 4AT1	GCA_002146545.1
--	INSDC	NFCP01000057.1	40479	43952	+	OTW81421.1	hypothetical protein	Bacillus thuringiensis serovar jinghongiensis	BGSC 4AR1	GCA_002146445.1
NOV_Cry11Bb1_99.7_WP_103570866.1	RefSeq	NZ_PGDT01000027.1	1279	3338	+	WP_103570866.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar medellin	NRRL 23135	GCF_002911795.1
NOV_Cry1Ae1_99.9_WP_063676659.1	RefSeq	NZ_CP015177.1	249585	253130	-	WP_063676659.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar alesti	BGSC 4C1	GCF_001640965.1
--	INSDC	CP015177.1	249585	253130	-	AND11141.1	pesticidal protein	Bacillus thuringiensis serovar alesti	BGSC 4C1	GCA_001640965.1
NOV_Cry1Fb3_99.9_WP_102981975.1	RefSeq	NZ_NHNR01000183.1	853	3627	+	WP_102981975.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	WBt-2	GCF_002893565.1
--	INSDC	NHNR01000183.1	853	3627	+	PNK40066.1	pesticidal protein	Bacillus thuringiensis	WBt-2	GCA_002893565.1
NOV_Cry1Ia14_99.2_WP_079246652.1	RefSeq	NZ_CP020005.1	334403	336562	+	WP_079246652.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	Bacillus thuringiensis L-7601	GCF_002025105.1
--	INSDC	CP020005.1	334403	336562	+	AQY42680.1	pesticidal protein	Bacillus thuringiensis	L-7601	GCA_002025105.1
NOV_Cry1Ia14_99.6_WP_053514599.1	RefSeq	NZ_JAKUGV010000110.1	349	2508	+	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus cereus group sp. BfR-BA-01318	BfR-BA-01318	GCF_022664155.1
--	RefSeq	NZ_JAKUHB010000099.1	12590	14749	-	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus cereus group sp. BfR-BA-01312	BfR-BA-01312	GCF_022664265.1
--	RefSeq	NZ_LDEU01000163.1	2999	5158	+	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	BMB3201	GCF_001276195.1
--	RefSeq	NZ_NFCS01000163.1	2999	5158	+	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar andalousiensis	BGSC 4AW1	GCF_002146595.1
--	RefSeq	NZ_NFDY01000139.1	19903	22062	-	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar aizawai	BGSC 4J5	GCF_002147255.1
--	RefSeq	NZ_NFEM01000156.1	3898	6057	+	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	HD5	GCF_002147535.1
--	RefSeq	NZ_WJDD01000092.1	7368	9527	-	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	4F5	GCF_009647045.1
--	RefSeq	NZ_WJDE01000083.1	8175	10334	+	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	4F4	GCF_009646985.1
--	RefSeq	NZ_WJDH01000107.1	7368	9527	-	WP_053514599.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	4F1	GCF_009647075.1
--	INSDC	WJDH01000107.1	7368	9527	-	MRC08011.1	pesticidal protein	Bacillus thuringiensis	4F1	GCA_009647075.1
--	INSDC	WJDD01000092.1	7368	9527	-	MRC62894.1	pesticidal protein	Bacillus thuringiensis	4F5	GCA_009647045.1
--	INSDC	WJDE01000083.1	8175	10334	+	MRC81058.1	pesticidal protein	Bacillus thuringiensis	4F4	GCA_009646985.1
--	INSDC	NFCS01000163.1	2999	5158	+	OTX17809.1	pesticidal protein	Bacillus thuringiensis serovar andalousiensis	BGSC 4AW1	GCA_002146595.1
--	INSDC	NFDY01000139.1	19903	22062	-	OTZ15903.1	pesticidal protein	Bacillus thuringiensis serovar aizawai	BGSC 4J5	GCA_002147255.1
--	INSDC	NFEM01000156.1	3898	6057	+	OTZ92959.1	pesticidal protein	Bacillus thuringiensis	HD5	GCA_002147535.1
NOV_Cry1Ib7_99.9_WP_033700083.1	RefSeq	NZ_KK088376.1	5288	7447	-	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	NBIN-866	GCF_000600315.1
--	RefSeq	NZ_NFCH01000190.1	1561	3720	+	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCF_002146315.1
--	RefSeq	NZ_NFDO01000048.1	1338	3497	+	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCF_002147085.1
--	RefSeq	NZ_NFDR01000187.1	6558	8717	-	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar galleriae	BGSC 4G1	GCF_002147105.1
--	RefSeq	NZ_NFEE01000194.1	1561	3720	+	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar wuhanensis	BGSC 4T1	GCF_002147375.1
--	RefSeq	NZ_PGDZ01000165.1	5265	7424	-	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar galleriae	BGSC 4G4	GCF_002911925.1
--	RefSeq	NZ_WJDB01000149.1	1003	3162	+	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	4G3	GCF_009646925.1
--	RefSeq	NZ_WJDC01000071.1	18700	20859	+	WP_033700083.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	4G2	GCF_009646975.1
--	INSDC	JEOF01000094.1	5288	7447	-	EXY05450.1	pesticidal protein	Bacillus thuringiensis	NBIN-866	GCA_000600315.1
--	INSDC	KK088376.1	5288	7447	-	EXY05450.1	pesticidal protein	Bacillus thuringiensis	NBIN-866	GCA_000600315.1
--	INSDC	WJDC01000071.1	18700	20859	+	MRB72323.1	pesticidal protein	Bacillus thuringiensis	4G2	GCA_009646975.1
--	INSDC	WJDB01000149.1	1003	3162	+	MRB96223.1	pesticidal protein	Bacillus thuringiensis	4G3	GCA_009646925.1
--	INSDC	NFCH01000190.1	1561	3720	+	OTW51776.1	pesticidal protein	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCA_002146315.1
--	INSDC	NFDO01000048.1	1338	3497	+	OTY74986.1	pesticidal protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCA_002147085.1
--	INSDC	NFDR01000187.1	6558	8717	-	OTY81129.1	pesticidal protein	Bacillus thuringiensis serovar galleriae	BGSC 4G1	GCA_002147105.1
--	INSDC	NFEE01000194.1	1561	3720	+	OTZ43567.1	pesticidal protein	Bacillus thuringiensis serovar wuhanensis	BGSC 4T1	GCA_002147375.1
--	INSDC	CP074079.1	135241	137400	-	QUW68440.1	hypothetical protein	Pseudomonas synxantha	27	GCA_018310475.1
NOV_Cry24Aa1_98.3_WP_086403584.1	RefSeq	NZ_MOOS01000015.1	1	1980	-	WP_086403584.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar jegathesan	BGSC 4CF1	GCF_002148045.1
NOV_Cry2Ab4_98.1_WP_087976771.1	RefSeq	NZ_NFEE01000171.1	121	2022	-	WP_087976771.1	pesticidal protein Cry2Ab	Bacillus thuringiensis serovar wuhanensis	BGSC 4T1	GCF_002147375.1
--	INSDC	NFEE01000171.1	121	2022	-	OTZ46143.1	pesticidal protein	Bacillus thuringiensis serovar wuhanensis	BGSC 4T1	GCA_002147375.1
NOV_Cry2Ab4_98.3_WP_087988123.1	RefSeq	NZ_NFCH01000173.1	1	1571	+	WP_087988123.1	pesticidal protein Cry2Ab	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCF_002146315.1
--	RefSeq	NZ_NFCH01000174.1	1	1571	+	WP_087988123.1	pesticidal protein Cry2Ab	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCF_002146315.1
--	RefSeq	NZ_NFDO01000161.1	2907	4477	-	WP_087988123.1	pesticidal protein Cry2Ab	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCF_002147085.1
--	RefSeq	NZ_NFDO01000200.1	15583	17153	-	WP_087988123.1	pesticidal protein Cry2Ab	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCF_002147085.1
--	INSDC	NFCH01000174.1	1	1571	+	OTW53862.1	pesticidal protein	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCA_002146315.1
--	INSDC	NFCH01000173.1	1	1571	+	OTW53875.1	pesticidal protein	Bacillus thuringiensis serovar amagiensis	BGSC 4AE1	GCA_002146315.1
--	INSDC	NFDO01000200.1	15583	17153	-	OTY54770.1	pesticidal protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCA_002147085.1
--	INSDC	NFDO01000161.1	2907	4477	-	OTY59122.1	pesticidal protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCA_002147085.1
NOV_Cry32Wa1_39.2_WP_098236459.1	RefSeq	NZ_NTQD01000005.1	28681	30606	+	WP_098236459.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	AFS027250	GCF_002559825.1
--	INSDC	NTQD01000005.1	28681	30606	+	PFB88478.1	hypothetical protein	Bacillus thuringiensis	AFS027250	GCA_002559825.1
NOV_Cry4Cb3_99.9_WP_080990953.1	RefSeq	NZ_CP012101.1	333450	337139	+	WP_080990953.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	HS18-1	GCF_001182785.1
NOV_Cry54Ba2_99.8_WP_080990974.1	INSDC	NSKZ01000051.1	1134	3101	-	MBZ8126114.1	pesticidal protein	Bacillus thuringiensis	S2160-1	GCA_020145025.1
NOV_Cry70Aa1_99.9_WP_050845430.1	RefSeq	NZ_CP012101.1	59279	61687	-	WP_050845430.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	HS18-1	GCF_001182785.1
--	RefSeq	NZ_NSKZ01000039.1	3345	5753	+	WP_050845430.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis	S2160-1	GCF_020145025.1
--	INSDC	CP012101.1	59279	61687	-	AKR12921.1	hypothetical protein	Bacillus thuringiensis	HS18-1	GCA_001182785.1
--	INSDC	MF981849.1	1	2409	+	AXY95019.1	Cry70Aa-like protein	Bacillus thuringiensis	S2160-1	
--	INSDC	NSKZ01000039.1	3345	5753	+	MBZ8125995.1	hypothetical protein	Bacillus thuringiensis	S2160-1	GCA_020145025.1
NOV_Cry70Ba1_98.6_WP_000162158.1	RefSeq	NC_018685.1	72517	74943	-	WP_000162158.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis MC28	MC28	GCF_000300475.1
--	INSDC	CP003690.1	72517	74943	-	AFU17024.1	cry protein	Bacillus thuringiensis MC28	MC28	GCA_000300475.1
NOV_Cry7Ab3_99.8_WP_086391486.1	RefSeq	NZ_NFEH01000037.1	4513	7929	+	WP_086391486.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar kumamtoensis	BGSC 4W1	GCF_002147415.1
--	RefSeq	NZ_PGDY01000103.1	5117	8533	+	WP_086391486.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar kumamtoensis	BGSC 4W1	GCF_002911905.1
--	INSDC	NFEH01000037.1	4513	7929	+	OTZ77559.1	pesticidal protein	Bacillus thuringiensis serovar kumamtoensis	BGSC 4W1	GCA_002147415.1
NOV_Cry8Ca1_99.8_WP_102947908.1	INSDC	CP032609.1	135838	139431	+	AYF84850.1	hypothetical protein	Bacillus thuringiensis	QZL38	GCA_003626955.1
--	INSDC	NHNO01000078.1	5574	9167	+	PNK28168.1	hypothetical protein	Bacillus thuringiensis	78-2	GCA_002893515.1
NOV_Cry9Aa4_99.9_WP_086405761.1	RefSeq	NZ_NFCM01000004.1	2008	5434	+	WP_086405761.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar sumiyoshiensis	BGSC 4AO1	GCF_002146405.1
--	INSDC	NFCM01000004.1	2008	5434	+	OTW93738.1	hypothetical protein	Bacillus thuringiensis serovar sumiyoshiensis	BGSC 4AO1	GCA_002146405.1
NOV_Cry9Ba2_99.6_WP_087988126.1	RefSeq	NZ_NFDO01000185.1	110	3463	-	WP_087988126.1	insecticidal delta-endotoxin Cry8Ea1 family protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCF_002147085.1
--	INSDC	NFDO01000185.1	110	3463	-	OTY56302.1	hypothetical protein	Bacillus thuringiensis serovar azorensis	BGSC 4CB1	GCA_002147085.1
BT_Cry1Ia2	-	-	-	-	-	AAA22354	-	Bacillus thuringiensis	-	-
BT_Cry2Aa10	-	-	-	-	-	AAQ04263	-	Bacillus thuringiensis	-	-
BT_Cry2Aa3	-	-	-	-	-	D86064	-	Bacillus thuringiensis	-	-
NOV_Cry1Ab18_92.4_AX383797.1	-	-	-	-	-	AX383797.1	-	Bacillus thuringiensis	-	-
NOV_Cry1Ga1_77.9_AX098669.1	-	-	-	-	-	AX098669.1	-	Bacillus thuringiensis	-	-
NOV_Cry2Ah2_92.7_AX098631.1	-	-	-	-	-	AX098631.1	-	Bacillus thuringiensis	-	-
NOV_Cry2Ak1_76.8_AX513524.1	-	-	-	-	-	AX513524.1	-	Bacillus thuringiensis	-	-
NOV_Cry40Aa1_67.9_CQ868314.1	-	-	-	-	-	CQ868314.1	-	Bacillus thuringiensis	-	-
NOV_Cry8Bb1_98.4_CS131028.1	-	-	-	-	-	CS131028.1	-	Bacillus thuringiensis	-	-
BT_Cry14Ab1	-	-	-	-	-	KC156652	-	Bacillus thuringiensis	-	-
BT_Cry1Na1	-	-	-	-	-	KC156648	-	Bacillus thuringiensis	-	-
BT_Cry7Gb1	-	-	-	-	-	KC156650	-	Bacillus thuringiensis	-	-
BT_Cry7Gc1	-	-	-	-	-	KC156654	-	Bacillus thuringiensis	-	-
BT_Cry7Bb1	-	-	-	-	-	KC156653	-	Bacillus thuringiensis	-	-
BT_Cry7Ha1	-	-	-	-	-	KC156651	-	Bacillus thuringiensis	-	-
BT_Cry32Ua1	-	-	-	-	-	KC156655	-	Bacillus thuringiensis	-	-
BT_Cry32Ga1	-	-	-	-	-	KC156657	-	Bacillus thuringiensis	-	-
BT_Cry32Fa1	-	-	-	-	-	KC156656	-	Bacillus thuringiensis	-	-
BT_Cry1Ie3	-	-	-	-	-	KC156647	-	Bacillus thuringiensis	-	-
BT_Cry2Ak1	-	-	-	-	-	KC156660	-	Bacillus thuringiensis	-	-
BT_Cry8Ac1	-	-	-	-	-	KC156662	-	Bacillus thuringiensis	-	-
BT_Cry32Ha1	-	-	-	-	-	KC156661	-	Bacillus thuringiensis	-	-
BT_Cry32Hb1	-	-	-	-	-	KC156666	-	Bacillus thuringiensis	-	-
BT_Cry1Ab34	-	-	-	-	-	KC156668	-	Bacillus thuringiensis	-	-
BT_Cry7Ga2	-	-	-	-	-	KC156669	-	Bacillus thuringiensis	-	-
BT_Cry32Ia1	-	-	-	-	-	KC156667	-	Bacillus thuringiensis	-	-
BT_Cry8Ta1	-	-	-	-	-	KC156673	-	Bacillus thuringiensis	-	-
BT_Cry7Ia1	-	-	-	-	-	KC156665	-	Bacillus thuringiensis	-	-
BT_Cry7Ja1	-	-	-	-	-	KC156671	-	Bacillus thuringiensis	-	-
BT_Cry1Ie4	-	-	-	-	-	KC156681	-	Bacillus thuringiensis	-	-
BT_Cry43Ca1	-	-	-	-	-	KC156676	-	Bacillus thuringiensis	-	-
BT_Cry1Nb1	-	-	-	-	-	KC156678	-	Bacillus thuringiensis	-	-
BT_Cry7Fb2	-	-	-	-	-	KC156682	-	Bacillus thuringiensis	-	-
BT_Cry1Ig1	-	-	-	-	-	KC156701	-	Bacillus thuringiensis	-	-
BT_Cry9Dc1	-	-	-	-	-	KC156683	-	Bacillus thuringiensis	-	-
BT_Cry7Ka1	-	-	-	-	-	KC156680	-	Bacillus thuringiensis	-	-
BT_Cry32Qa1	-	-	-	-	-	KC156706	-	Bacillus thuringiensis	-	-
BT_Cry32Na1	-	-	-	-	-	KC156691	-	Bacillus thuringiensis	-	-
BT_Cry32Sa1	-	-	-	-	-	KC156709	-	Bacillus thuringiensis	-	-
BT_Cry9Ga1	-	-	-	-	-	KC156699	-	Bacillus thuringiensis	-	-
BT_Cry43Cc1	-	-	-	-	-	KC156696	-	Bacillus thuringiensis	-	-
BT_Cry20Ba2	-	-	-	-	-	KC156694	-	Bacillus thuringiensis	-	-
BT_Cry32La1	-	-	-	-	-	KC156689	-	Bacillus thuringiensis	-	-
BT_Cry9Fa1	-	-	-	-	-	KC156692	-	Bacillus thuringiensis	-	-
BT_Cry8Ad1	-	-	-	-	-	KC156684	-	Bacillus thuringiensis	-	-
BT_Cry32Oa1	-	-	-	-	-	KC156703	-	Bacillus thuringiensis	-	-
BT_Cry32Ta1	-	-	-	-	-	KC156710	-	Bacillus thuringiensis	-	-
BT_Cry32Cb1	-	-	-	-	-	KC156708	-	Bacillus thuringiensis	-	-
BT_Cry32Ra1	-	-	-	-	-	KC156707	-	Bacillus thuringiensis	-	-
BT_Cry32Ea2	-	-	-	-	-	KC156686	-	Bacillus thuringiensis	-	-
BT_Cry32Mb1	-	-	-	-	-	KC156704	-	Bacillus thuringiensis	-	-
BT_Cry43Cb1	-	-	-	-	-	KC156695	-	Bacillus thuringiensis	-	-
BT_Cry32Ma1	-	-	-	-	-	KC156690	-	Bacillus thuringiensis	-	-
BT_Cry32Ka1	-	-	-	-	-	KC156688	-	Bacillus thuringiensis	-	-
BT_Cry1Bi1	-	-	-	-	-	KC156700	-	Bacillus thuringiensis	-	-
BT_Cry32Ja1	-	-	-	-	-	KC156685	-	Bacillus thuringiensis	-	-
BT_Cry7Cb1	-	-	-	-	-	KC156698	-	Bacillus thuringiensis	-	-
BT_Cry7Gd1	-	-	-	-	-	KC156697	-	Bacillus thuringiensis	-	-
BT_Cry32Pa1	-	-	-	-	-	KC156705	-	Bacillus thuringiensis	-	-
BT_Cry1Bj1	-	-	-	-	-	KT952325	-	Bacillus thuringiensis	-	-
BT_Cry2Ai1	-	-	-	-	-	FJ788388	-	Bacillus thuringiensis	-	-
BT_Cry8Hb1	-	-	-	-	-	KP713881	-	Bacillus thuringiensis	-	-
BT_Cry9Ea7	-	-	-	-	-	FJ380927	-	Bacillus thuringiensis 4	-	-
BT_Cry1Ia30	-	-	-	-	-	JQ317686	-	Bacillus thuringiensis 4J4	-	-
BT_Cry1Ac12	-	-	-	-	-	I12418	-	Bacillus thuringiensis A20	-	-
BT_Cry8Ea2	-	-	-	-	-	EU047597	-	Bacillus thuringiensis B-DLL	-	-
BT_Cry8Ab1	-	-	-	-	-	EU044830	-	Bacillus thuringiensis B-JJX	-	-
BT_Cry31Ac2	-	-	-	-	-	AB731600	-	Bacillus thuringiensis B0462	-	-
BT_Cry1Ib4	-	-	-	-	-	HM051227	-	Bacillus thuringiensis BF-4	-	-
BT_Cry2Ab15	-	-	-	-	-	HM037126	-	Bacillus thuringiensis BF-4	-	-
BT_Cry52Ba1	-	-	-	-	-	FJ361760	-	Bacillus thuringiensis BM59-2	-	-
BT_Cry59Ba1	-	-	-	-	-	JN790647	-	Bacillus thuringiensis Bm59-2	-	-
BT_Cry8Fa2	-	-	-	-	-	HQ174208	-	Bacillus thuringiensis DLL	-	-
BT_Cry1Ia15	-	-	-	-	-	FJ617445	-	Bacillus thuringiensis E-1B	-	-
BT_Cry8Ib1	-	-	-	-	-	GU325772	-	Bacillus thuringiensis F4	-	-
BT_Cry8La1	-	-	-	-	-	GU325771	-	Bacillus thuringiensis F4	-	-
BT_Cry8Ga3	-	-	-	-	-	FJ198072	-	Bacillus thuringiensis FCD114	-	-
BT_Cry1Da4	-	-	-	-	-	KJ619660	-	Bacillus thuringiensis FH21	-	-
BT_Cry1Ja3	-	-	-	-	-	JQ228425	-	Bacillus thuringiensis FH21	-	-
BT_Cry8Ja1	-	-	-	-	-	EU625348	-	Bacillus thuringiensis FPT-2 	-	-
BT_Cry32Ab1	-	-	-	-	-	GU063850	-	Bacillus thuringiensis FZ-2	-	-
BT_Cry56Aa2	-	-	-	-	-	GQ483512	-	Bacillus thuringiensis G7-1	-	-
BT_Cry1Cb1	-	-	-	-	-	M97880	-	Bacillus thuringiensis galleriae HD29	-	-
BT_Cry2Ah5	-	-	-	-	-	KT692984	-	Bacillus thuringiensis GS3	-	-
BT_Cry1Ab24	-	-	-	-	-	HQ439778	-	Bacillus thuringiensis HD12	-	-
BT_Cry4Cb1	-	-	-	-	-	FJ403208	-	Bacillus thuringiensis HS18-1	-	-
BT_Cry56Aa3	-	-	-	-	-	JX025567	-	Bacillus thuringiensis HS18-1	-	-
BT_Cry69Ab1	-	-	-	-	-	JN209957	-	Bacillus thuringiensis hs18-1	-	-
BT_Cry70Aa1	-	-	-	-	-	JN646781	-	Bacillus thuringiensis hs18-1	-	-
BT_Cry71Aa1	-	-	-	-	-	JX025568	-	Bacillus thuringiensis Hs18-1 	-	-
BT_Cry72Aa1	-	-	-	-	-	JX025569	-	Bacillus thuringiensis Hs18-1 	-	-
BT_Cry32Ea1	-	-	-	-	-	GU324274	-	Bacillus thuringiensis HYD-3	-	-
BT_Cry2Ab30	-	-	-	-	-	EU623976	-	Bacillus thuringiensis LSZ9408	-	-
BT_Cry1Aa21	-	-	-	-	-	JN651496	-	Bacillus thuringiensis LTS-209	-	-
BT_Cry2Ab28	-	-	-	-	-	JN651494	-	Bacillus thuringiensis LTS-7	-	-
BT_Cry57Ab1	-	-	-	-	-	KF638650	-	Bacillus thuringiensis LTS290	-	-
BT_Cry4Cc1	-	-	-	-	-	FJ403207	-	Bacillus thuringiensis MC28	-	-
BT_Cry53Ab1	-	-	-	-	-	FJ361759	-	Bacillus thuringiensis MC28	-	-
BT_Cry68Aa1	-	-	-	-	-	HQ113114	-	Bacillus thuringiensis MC28	-	-
BT_Cry69Aa1	-	-	-	-	-	HQ401006	-	Bacillus thuringiensis MC28	-	-
BT_Cry1Fa4	-	-	-	-	-	HM439638	-	Bacillus thuringiensis mo3-D10 	-	-
BT_Cry1Fa3	-	-	-	-	-	HM070028	-	Bacillus thuringiensis mo3-D8	-	-
BT_Cry1Ba7	-	-	-	-	-	HQ439781	-	Bacillus thuringiensis N17-37	-	-
BT_Cry1Bh1	-	-	-	-	-	HQ589331	-	Bacillus thuringiensis PS46L	-	-
BT_Cry1Aa17	-	-	-	-	-	HQ439788	-	Bacillus thuringiensis PS9-C12	-	-
BT_Cry7Ac1	-	-	-	-	-	KJ789922	-	Bacillus thuringiensis QZL20-1	-	-
BT_Cry1Ac30	-	-	-	-	-	GQ227507	-	Bacillus thuringiensis S1478-1	-	-
BT_Cry30Ga2	-	-	-	-	-	HQ638217	-	Bacillus thuringiensis S2160-1	-	-
BT_Cry50Ba1	-	-	-	-	-	GU446675	-	Bacillus thuringiensis S2160-1	-	-
BT_Cry54Ba1	-	-	-	-	-	GU446677	-	Bacillus thuringiensis S2160-1	-	-
BT_Cry50Ba2	-	-	-	-	-	GU446676	-	Bacillus thuringiensis S3161-3	-	-
BT_Cry1Ia32	-	-	-	-	-	JX944039	-	Bacillus thuringiensis SC-13	-	-
BT_Cry1Ia33	-	-	-	-	-	JX944040	-	Bacillus thuringiensis SC-51	-	-
BT_Cry1Ia31	-	-	-	-	-	JX944038	-	Bacillus thuringiensis SC-7	-	-
BT_Cry1La2	-	-	-	-	-	HM070031	-	Bacillus thuringiensis SC6H8	-	-
BT_Cry2Ah1	-	-	-	-	-	EU939453	-	Bacillus thuringiensis SC6H8	-	-
BT_Cry1Ac33	-	-	-	-	-	GQ866913	-	Bacillus thuringiensis SK-711	-	-
BT_Cry1Ac35	-	-	-	-	-	JF340157	-	Bacillus thuringiensis SK-784	-	-
BT_Cry1Ac37	-	-	-	-	-	JQ317685	-	Bacillus thuringiensis SK-793	-	-
BT_Cry1Aa20	-	-	-	-	-	JF340156	-	Bacillus thuringiensis SK-798	-	-
BT_Cry1Ib7	-	-	-	-	-	JN571740	-	Bacillus thuringiensis SK-935	-	-
BT_Cry1Ac36	-	-	-	-	-	JN387137	-	Bacillus thuringiensis SK-958	-	-
BT_Cry4Ca2	-	-	-	-	-	KM053252	-	Bacillus thuringiensis SK700	-	-
BT_Cry52Ca1	-	-	-	-	-	KM053253	-	Bacillus thuringiensis SK700	-	-
BT_Cry2Aa15	-	-	-	-	-	JN426947	-	Bacillus thuringiensis SSy77	-	-
BT_Cry2Ab26	-	-	-	-	-	JN426946	-	Bacillus thuringiensis SSy77	-	-
BT_Cry8Pa1	-	-	-	-	-	HQ388415	-	Bacillus thuringiensis ST8	-	-
BT_Cry8Qa1	-	-	-	-	-	HQ441166	-	Bacillus thuringiensis ST8	-	-
BT_Cry8Sa1	-	-	-	-	-	JQ740599	-	Bacillus thuringiensis Strain 62	-	-
BT_Cry8Ia1	-	-	-	-	-	EU381044	-	Bacillus thuringiensis su4	-	-
BT_Cry2Al1	-	-	-	-	-	KJ149819	-	Bacillus thuringiensis SWK1	-	-
BT_Cry9Ee1	-	-	-	-	-	GQ249296	-	Bacillus thuringiensis T03B001	-	-
BT_Cry9Eb2	-	-	-	-	-	GQ249298	-	Bacillus thuringiensis T23001	-	-
BT_Cry1Ac25	-	-	-	-	-	FJ513324	-	Bacillus thuringiensis Tm37-6	-	-
BT_Cry1Ac27	-	-	-	-	-	FJ617447	-	Bacillus thuringiensis Tm44-1B	-	-
