Cry	id	dom_id	type_id	Cry_len	len	dom_len	type_len
BT_Cry9Ed1	49.092804833743	domain2	ref	BT_Cry9Ed1	618	domain2	ref
BT_Cry9Ee1	49.3126796160569	domain2	ref	BT_Cry9Ee1	618	domain2	ref
BT_Cry9Fa1	49.112454833398	domain2	ref	BT_Cry9Fa1	621	domain2	ref
BT_Cry9Ga1	49.7325394512867	domain2	ref	BT_Cry9Ga1	642	domain2	ref
NOV_Cry10Aa1_94.4_ABW89736.1	49.6697339238014	domain2	ref	NOV_Cry10Aa1_94.4_ABW89736.1	576	domain2	ref
NOV_Cry10Aa1_97.0_ABW89733.1	49.7553828531569	domain2	ref	NOV_Cry10Aa1_97.0_ABW89733.1	576	domain2	ref
NOV_Cry10Aa1_97.2_ABW89735.1	49.6095529715223	domain2	ref	NOV_Cry10Aa1_97.2_ABW89735.1	576	domain2	ref
NOV_Cry11Aa1_95.8_ABW89741.1	47.4703780962115	domain2	ref	NOV_Cry11Aa1_95.8_ABW89741.1	648	domain2	ref
NOV_Cry11Aa1_99.2_AXJ97555.1	48.1182435991362	domain2	ref	NOV_Cry11Aa1_99.2_AXJ97555.1	681	domain2	ref
NOV_Cry13Aa1_50.1_ANS46780.1	47.7854882579026	domain2	ref	NOV_Cry13Aa1_50.1_ANS46780.1	675	domain2	ref
NOV_Cry14Aa1_41.1_PGW46198.1	48.7062620136322	domain2	ref	NOV_Cry14Aa1_41.1_PGW46198.1	669	domain2	ref
NOV_Cry14Aa1_44.0_PGW42274.1	48.3125812574902	domain2	ref	NOV_Cry14Aa1_44.0_PGW42274.1	678	domain2	ref
NOV_Cry14Ab1_42.4_PGW46196.1	48.6117011104557	domain2	ref	NOV_Cry14Ab1_42.4_PGW46196.1	669	domain2	ref
NOV_Cry14Ab1_85.6_AXE15628.1	48.6027364316792	domain2	ref	NOV_Cry14Ab1_85.6_AXE15628.1	648	domain2	ref
NOV_Cry19Aa1_29.2_PEA88281.1	48.3467963717008	domain2	ref	NOV_Cry19Aa1_29.2_PEA88281.1	588	domain2	ref
NOV_Cry19Ba1_74.0_AGV55021.1	49.6597142439801	domain2	ref	NOV_Cry19Ba1_74.0_AGV55021.1	609	domain2	ref
NOV_Cry1Ab12_91.4_AAK14338.1	49.339656513589	domain2	ref	NOV_Cry1Ab12_91.4_AAK14338.1	597	domain2	ref
NOV_Cry1Ab32_92.7_AAK14337.1	48.9928852214605	domain2	ref	NOV_Cry1Ab32_92.7_AAK14337.1	597	domain2	ref
NOV_Cry1Ac23_90.7_CAQ03747.1	49.2805755395684	domain2	ref	NOV_Cry1Ac23_90.7_CAQ03747.1	609	domain2	ref
NOV_Cry1Ad2_87.7_AIW52617.1	49.2051103951465	domain2	ref	NOV_Cry1Ad2_87.7_AIW52617.1	591	domain2	ref
NOV_Cry1Da1_83.2_AIW52615.1	48.8626971849739	domain2	ref	NOV_Cry1Da1_83.2_AIW52615.1	573	domain2	ref
NOV_Cry1Da1_84.8_ABK35074.1	49.2263179744851	domain2	ref	NOV_Cry1Da1_84.8_ABK35074.1	576	domain2	ref
NOV_Cry1Ea10_93.2_AAX86871.1	49.7655691143014	domain2	ref	NOV_Cry1Ea10_93.2_AAX86871.1	588	domain2	ref
NOV_Cry1Ga1_77.9_AX098669.1	49.2174847052022	domain2	ref	NOV_Cry1Ga1_77.9_AX098669.1	594	domain2	ref
NOV_Cry1Ha1_85.7_AIW52616.1	49.7715392629071	domain2	ref	NOV_Cry1Ha1_85.7_AIW52616.1	621	domain2	ref
NOV_Cry1Ia24_22.2_CAP40039.1	48.418869974871	domain2	ref	NOV_Cry1Ia24_22.2_CAP40039.1	603	domain2	ref
NOV_Cry1Ie2_23.3_ATF15267.1	47.6497848401894	domain2	ref	NOV_Cry1Ie2_23.3_ATF15267.1	540	domain2	ref
NOV_Cry1Ie5_79.3_PQQ47595.1	50.5069076158019	domain2	ref	NOV_Cry1Ie5_79.3_PQQ47595.1	630	domain2	ref
NOV_Cry1Jc1_99.1_AAS93799.1	49.703904085175	domain2	ref	NOV_Cry1Jc1_99.1_AAS93799.1	567	domain2	ref
NOV_Cry20Ba2_80.0_AGV55017.1	49.3544319385988	domain2	ref	NOV_Cry20Ba2_80.0_AGV55017.1	591	domain2	ref
NOV_Cry21Aa2_44.6_AZR80772.1	49.3529846359585	domain2	ref	NOV_Cry21Aa2_44.6_AZR80772.1	588	domain2	ref
NOV_Cry21Ba1_28.9_PEZ39117.1	47.6190386802799	domain2	ref	NOV_Cry21Ba1_28.9_PEZ39117.1	504	domain2	ref
NOV_Cry21Ca1_38.9_AEH76823.1	48.3262259463523	domain2	ref	NOV_Cry21Ca1_38.9_AEH76823.1	615	domain2	ref
NOV_Cry21Ca2_37.1_AOM14729.1	48.1733161561877	domain2	ref	NOV_Cry21Ca2_37.1_AOM14729.1	696	domain2	ref
NOV_Cry21Ca2_64.6_AZR80780.1	48.6418626336145	domain2	ref	NOV_Cry21Ca2_64.6_AZR80780.1	660	domain2	ref
NOV_Cry21Ca2_65.9_AZR80774.1	48.6253804604396	domain2	ref	NOV_Cry21Ca2_65.9_AZR80774.1	660	domain2	ref
NOV_Cry21Fa1_31.0_OTW70091.1	49.3560473611701	domain2	ref	NOV_Cry21Fa1_31.0_OTW70091.1	618	domain2	ref
NOV_Cry21Fa1_47.3_OTY57628.1	48.7121980013959	domain2	ref	NOV_Cry21Fa1_47.3_OTY57628.1	636	domain2	ref
NOV_Cry24Aa1_60.8_BAD32657.1	49.5702779952763	domain2	ref	NOV_Cry24Aa1_60.8_BAD32657.1	645	domain2	ref
NOV_Cry24Aa1_98.3_WP_086403584.1	49.3714268694037	domain2	ref	NOV_Cry24Aa1_98.3_WP_086403584.1	657	domain2	ref
NOV_Cry25Aa1_97.8_OUB78400.1	48.4786048495035	domain2	ref	NOV_Cry25Aa1_97.8_OUB78400.1	630	domain2	ref
NOV_Cry27Aa1_80.8_AGV55018.1	48.9473667289695	domain2	ref	NOV_Cry27Aa1_80.8_AGV55018.1	600	domain2	ref
NOV_Cry29Aa1_96.4_OUC03129.1	49.2341909624878	domain2	ref	NOV_Cry29Aa1_96.4_OUC03129.1	561	domain2	ref
NOV_Cry2Ab4_93.2_AIT70915.1	48.5112917890673	domain2	ref	NOV_Cry2Ab4_93.2_AIT70915.1	615	domain2	ref
NOV_Cry2Ah2_92.7_AX098631.1	48.9548961268375	domain2	ref	NOV_Cry2Ah2_92.7_AX098631.1	612	domain2	ref
NOV_Cry2Ak1_76.8_AX513524.1	48.4675950585159	domain2	ref	NOV_Cry2Ak1_76.8_AX513524.1	597	domain2	ref
NOV_Cry2Ba1_29.9_AEX63666.1	48.1761640381494	domain2	ref	NOV_Cry2Ba1_29.9_AEX63666.1	654	domain2	ref
NOV_Cry30Ca1_66.6_BAD00052.1	50.3854973455387	domain2	ref	NOV_Cry30Ca1_66.6_BAD00052.1	618	domain2	ref
NOV_Cry30Ga2_64.5_ARJ25665.1	50.0921581342127	domain2	ref	NOV_Cry30Ga2_64.5_ARJ25665.1	618	domain2	ref
NOV_Cry32Ea2_41.9_AQM56938.1	48.1838982230647	domain2	ref	NOV_Cry32Ea2_41.9_AQM56938.1	699	domain2	ref
NOV_Cry32Ea2_45.2_WP_087949412.1	48.9254872046699	domain2	ref	NOV_Cry32Ea2_45.2_WP_087949412.1	651	domain2	ref
NOV_Cry32Hb1_41.4_AQX37181.1	48.1549906934994	domain2	ref	NOV_Cry32Hb1_41.4_AQX37181.1	624	domain2	ref
NOV_Cry32Ma1_57.7_AXY11484.1	48.2323468644146	domain2	ref	NOV_Cry32Ma1_57.7_AXY11484.1	591	domain2	ref
NOV_Cry32Ta1_48.0_AQX37180.1	48.9993056967071	domain2	ref	NOV_Cry32Ta1_48.0_AQX37180.1	669	domain2	ref
NOV_Cry32Ua1_65.2_AQM56939.1	49.4458522589938	domain2	ref	NOV_Cry32Ua1_65.2_AQM56939.1	654	domain2	ref
NOV_Cry32Va1_61.0_WP_134996253.1	48.3700304693763	domain2	ref	NOV_Cry32Va1_61.0_WP_134996253.1	657	domain2	ref
NOV_Cry32Wa1_39.0_PEE63029.1	48.2330476565785	domain2	ref	NOV_Cry32Wa1_39.0_PEE63029.1	570	domain2	ref
NOV_Cry3Aa12_81.9_AEZ53144.1	48.5801174710426	domain2	ref	NOV_Cry3Aa12_81.9_AEZ53144.1	531	domain2	ref
NOV_Cry40Aa1_67.9_CQ868314.1	49.5954444578544	domain2	ref	NOV_Cry40Aa1_67.9_CQ868314.1	582	domain2	ref
NOV_Cry40Da1_65.0_CAH33957.1	49.7493335465673	domain2	ref	NOV_Cry40Da1_65.0_CAH33957.1	588	domain2	ref
NOV_Cry40Da1_66.9_PEU78339.1	50.1152479709648	domain2	ref	NOV_Cry40Da1_66.9_PEU78339.1	594	domain2	ref
NOV_Cry40Da1_77.3_ARJ25823.1	49.875921463085	domain2	ref	NOV_Cry40Da1_77.3_ARJ25823.1	588	domain2	ref
NOV_Cry40Da1_81.5_AIN76756.1	49.8828920732479	domain2	ref	NOV_Cry40Da1_81.5_AIN76756.1	585	domain2	ref
NOV_Cry41Ba2_42.3_BAD35166.1	48.677283358747	domain2	ref	NOV_Cry41Ba2_42.3_BAD35166.1	570	domain2	ref
NOV_Cry41Ba2_43.6_BAD35163.1	49.48419608934	domain2	ref	NOV_Cry41Ba2_43.6_BAD35163.1	609	domain2	ref
NOV_Cry41Ba2_47.9_BAD35157.1	49.476346929108	domain2	ref	NOV_Cry41Ba2_47.9_BAD35157.1	609	domain2	ref
NOV_Cry41Ca1_39.9_WP_001075423.1	48.435703342734	domain2	ref	NOV_Cry41Ca1_39.9_WP_001075423.1	597	domain2	ref
NOV_Cry41Ca1_50.4_AZJ24166.1	48.9179324516229	domain2	ref	NOV_Cry41Ca1_50.4_AZJ24166.1	618	domain2	ref
NOV_Cry43Cb1_38.6_AGV55020.1	49.8972387767921	domain2	ref	NOV_Cry43Cb1_38.6_AGV55020.1	609	domain2	ref
NOV_Cry43Cb1_43.9_PEA91147.1	49.0458613722138	domain2	ref	NOV_Cry43Cb1_43.9_PEA91147.1	633	domain2	ref
NOV_Cry48Aa1_36.6_CAH33948.1	49.0076019602774	domain2	ref	NOV_Cry48Aa1_36.6_CAH33948.1	633	domain2	ref
NOV_Cry48Aa1_36.9_CAH33950.1	49.1842644013656	domain2	ref	NOV_Cry48Aa1_36.9_CAH33950.1	639	domain2	ref
NOV_Cry4Aa1_32.5_ADM64568.1	49.2662259412561	domain2	ref	NOV_Cry4Aa1_32.5_ADM64568.1	591	domain2	ref
NOV_Cry4Ba1_31.6_AUM94650.1	49.1636650484147	domain2	ref	NOV_Cry4Ba1_31.6_AUM94650.1	654	domain2	ref
NOV_Cry4Ba1_63.7_AJW76684.1	49.9988633166891	domain2	ref	NOV_Cry4Ba1_63.7_AJW76684.1	555	domain2	ref
NOV_Cry4Ba1_63.8_OUB35623.1	50.0561786361944	domain2	ref	NOV_Cry4Ba1_63.8_OUB35623.1	564	domain2	ref
NOV_Cry4Ca2_48.4_AZJ24771.1	49.5122208319256	domain2	ref	NOV_Cry4Ca2_48.4_AZJ24771.1	615	domain2	ref
NOV_Cry4Ca2_51.6_AZJ24420.1	49.7156886966564	domain2	ref	NOV_Cry4Ca2_51.6_AZJ24420.1	573	domain2	ref
NOV_Cry4Cb3_34.4_PEA86378.1	49.519288720724	domain2	ref	NOV_Cry4Cb3_34.4_PEA86378.1	645	domain2	ref
NOV_Cry52Ca1_62.9_AZJ24464.1	50.0107373751184	domain2	ref	NOV_Cry52Ca1_62.9_AZJ24464.1	606	domain2	ref
NOV_Cry53Aa1_40.7_WP_103591149.1	49.4971229260394	domain2	ref	NOV_Cry53Aa1_40.7_WP_103591149.1	666	domain2	ref
NOV_Cry53Ab1_39.4_AFM37573.1	49.8959126033982	domain2	ref	NOV_Cry53Ab1_39.4_AFM37573.1	609	domain2	ref
NOV_Cry53Ab1_40.0_CAH33955.1	49.6480910952216	domain2	ref	NOV_Cry53Ab1_40.0_CAH33955.1	654	domain2	ref
NOV_Cry53Ab1_40.9_APA45008.1	49.4423468759735	domain2	ref	NOV_Cry53Ab1_40.9_APA45008.1	645	domain2	ref
NOV_Cry54Aa1_88.1_AFU17344.1	49.7900278653664	domain2	ref	NOV_Cry54Aa1_88.1_AFU17344.1	582	domain2	ref
NOV_Cry56Aa2_56.0_AGV55019.1	48.7293057887146	domain2	ref	NOV_Cry56Aa2_56.0_AGV55019.1	516	domain2	ref
NOV_Cry56Aa4_56.4_PEU80288.1	47.7819358393624	domain2	ref	NOV_Cry56Aa4_56.4_PEU80288.1	525	domain2	ref
NOV_Cry56Aa4_77.6_ARJ25668.1	48.7827909964767	domain2	ref	NOV_Cry56Aa4_77.6_ARJ25668.1	519	domain2	ref
NOV_Cry56Aa4_79.3_WP_103592286.1	48.908546186362	domain2	ref	NOV_Cry56Aa4_79.3_WP_103592286.1	519	domain2	ref
NOV_Cry57Ab1_90.3_ACN87261.1	48.8179050970221	domain2	ref	NOV_Cry57Ab1_90.3_ACN87261.1	705	domain2	ref
NOV_Cry58Aa1_27.6_AGS78122.1	48.7361125705999	domain2	ref	NOV_Cry58Aa1_27.6_AGS78122.1	618	domain2	ref
NOV_Cry58Aa1_29.0_AGS78123.2	48.9762969759677	domain2	ref	NOV_Cry58Aa1_29.0_AGS78123.2	606	domain2	ref
NOV_Cry5Ba1_27.2_AZR80678.1	48.234485274605	domain2	ref	NOV_Cry5Ba1_27.2_AZR80678.1	657	domain2	ref
NOV_Cry5Ba1_48.7_TEA80813.1	49.0119356058258	domain2	ref	NOV_Cry5Ba1_48.7_TEA80813.1	648	domain2	ref
NOV_Cry65Aa2_55.6_PDY37670.1	48.972815817212	domain2	ref	NOV_Cry65Aa2_55.6_PDY37670.1	684	domain2	ref
NOV_Cry68Aa1_46.2_ARJ25655.1	49.4713296144145	domain2	ref	NOV_Cry68Aa1_46.2_ARJ25655.1	609	domain2	ref
NOV_Cry68Aa1_74.8_WP_103592020.1	48.8493628369767	domain2	ref	NOV_Cry68Aa1_74.8_WP_103592020.1	600	domain2	ref
NOV_Cry68Aa1_80.1_PEU91245.1	48.9429323984077	domain2	ref	NOV_Cry68Aa1_80.1_PEU91245.1	621	domain2	ref
NOV_Cry69Aa2_62.7_WP_103591151.1	49.0850621982093	domain2	ref	NOV_Cry69Aa2_62.7_WP_103591151.1	630	domain2	ref
NOV_Cry69Ab1_58.0_PEU83535.1	49.0756824738319	domain2	ref	NOV_Cry69Ab1_58.0_PEU83535.1	624	domain2	ref
NOV_Cry69Ab1_59.2_WP_103591619.1	48.9871971763969	domain2	ref	NOV_Cry69Ab1_59.2_WP_103591619.1	633	domain2	ref
NOV_Cry70Aa1_77.7_WP_098222608.1	47.3608429364173	domain2	ref	NOV_Cry70Aa1_77.7_WP_098222608.1	504	domain2	ref
NOV_Cry70Bb1_67.1_OUB77817.1	46.9771419795903	domain2	ref	NOV_Cry70Bb1_67.1_OUB77817.1	498	domain2	ref
NOV_Cry71Aa1_65.9_PEU78325.1	49.4575115429122	domain2	ref	NOV_Cry71Aa1_65.9_PEU78325.1	651	domain2	ref
NOV_Cry73Aa1_40.0_PQQ47537.1	48.2460178303052	domain2	ref	NOV_Cry73Aa1_40.0_PQQ47537.1	525	domain2	ref
NOV_Cry73Aa1_88.4_AQM56942.1	48.5684225250678	domain2	ref	NOV_Cry73Aa1_88.4_AQM56942.1	552	domain2	ref
NOV_Cry7Ba1_84.3_AFI42043.1	50.1226183182986	domain2	ref	NOV_Cry7Ba1_84.3_AFI42043.1	636	domain2	ref
NOV_Cry7Ca1_86.8_AGM39664.1	49.9002037852282	domain2	ref	NOV_Cry7Ca1_86.8_AGM39664.1	636	domain2	ref
NOV_Cry7Ca1_99.7_ABR67863.2	49.8843315266444	domain2	ref	NOV_Cry7Ca1_99.7_ABR67863.2	636	domain2	ref
NOV_Cry7Cb1_60.4_OTY00887.1	49.6151514619334	domain2	ref	NOV_Cry7Cb1_60.4_OTY00887.1	636	domain2	ref
NOV_Cry7Ea2_99.9_AFI42038.1	49.9327118826242	domain2	ref	NOV_Cry7Ea2_99.9_AFI42038.1	639	domain2	ref
NOV_Cry7Fb2_99.7_AHB36886.1	49.5452438296687	domain2	ref	NOV_Cry7Fb2_99.7_AHB36886.1	621	domain2	ref
NOV_Cry7Gb1_28.6_WP_103574454.1	49.3366036160467	domain2	ref	NOV_Cry7Gb1_28.6_WP_103574454.1	585	domain2	ref
NOV_Cry7Gb1_94.1_AGM39662.1	49.3650257939062	domain2	ref	NOV_Cry7Gb1_94.1_AGM39662.1	657	domain2	ref
NOV_Cry8Aa1_47.1_EEM92570.1	49.5804877222386	domain2	ref	NOV_Cry8Aa1_47.1_EEM92570.1	657	domain2	ref
NOV_Cry8Ab1_80.0_AMR06151.1	49.8400303191028	domain2	ref	NOV_Cry8Ab1_80.0_AMR06151.1	663	domain2	ref
NOV_Cry8Ab1_80.3_AFP44678.1	49.9440509060153	domain2	ref	NOV_Cry8Ab1_80.3_AFP44678.1	663	domain2	ref
NOV_Cry8Ba1_88.6_AEP25412.1	50.5208511563714	domain2	ref	NOV_Cry8Ba1_88.6_AEP25412.1	639	domain2	ref
NOV_Cry8Ca1_41.2_AST51780.1	49.1952892670546	domain2	ref	NOV_Cry8Ca1_41.2_AST51780.1	630	domain2	ref
NOV_Cry8Ca1_42.6_ABY46520.1	49.6705507350863	domain2	ref	NOV_Cry8Ca1_42.6_ABY46520.1	618	domain2	ref
NOV_Cry8Da1_43.7_ANC11094.1	49.4878377484997	domain2	ref	NOV_Cry8Da1_43.7_ANC11094.1	639	domain2	ref
NOV_Cry8Db1_49.9_WP_103653049.1	49.3588234161618	domain2	ref	NOV_Cry8Db1_49.9_WP_103653049.1	672	domain2	ref
NOV_Cry8Db1_51.1_PNK22955.1	49.7686756280053	domain2	ref	NOV_Cry8Db1_51.1_PNK22955.1	651	domain2	ref
NOV_Cry8Ha1_89.4_ABB29866.1	49.2805755395684	domain2	ref	NOV_Cry8Ha1_89.4_ABB29866.1	636	domain2	ref
NOV_Cry8Ha1_89.8_ATY50148.1	49.8012374157991	domain2	ref	NOV_Cry8Ha1_89.8_ATY50148.1	630	domain2	ref
NOV_Cry8Ja1_60.3_PEE68563.1	50.2917639571877	domain2	ref	NOV_Cry8Ja1_60.3_PEE68563.1	627	domain2	ref
NOV_Cry8Kb1_73.3_APT36283.1	49.9665711254221	domain2	ref	NOV_Cry8Kb1_73.3_APT36283.1	645	domain2	ref
NOV_Cry8Ma2_96.0_WP_103622989.1	49.6375885208725	domain2	ref	NOV_Cry8Ma2_96.0_WP_103622989.1	579	domain2	ref
NOV_Cry8Ma3_96.0_ATY50149.1	49.6868499937637	domain2	ref	NOV_Cry8Ma3_96.0_ATY50149.1	579	domain2	ref
NOV_Cry9Ga1_57.2_PEU81077.1	49.543439345651	domain2	ref	NOV_Cry9Ga1_57.2_PEU81077.1	630	domain2	ref
NOV_Cry9Ga1_58.0_AJS57594.1	49.5943873230604	domain2	ref	NOV_Cry9Ga1_58.0_AJS57594.1	624	domain2	ref
BT_Cry11Ba1	49.1375328383315	domain3	ref	BT_Cry11Ba1	456	domain3	ref
BT_Cry11Bb1	49.1859058105553	domain3	ref	BT_Cry11Bb1	453	domain3	ref
BT_Cry12Aa1	49.7806769250886	domain3	ref	BT_Cry12Aa1	399	domain3	ref
BT_Cry13Aa1	49.0672060819095	domain3	ref	BT_Cry13Aa1	438	domain3	ref
BT_Cry14Aa1	50.6723567329308	domain3	ref	BT_Cry14Aa1	432	domain3	ref
BT_Cry14Ab1	50.7382264703257	domain3	ref	BT_Cry14Ab1	426	domain3	ref
BT_Cry16Aa1	50.107717050763	domain3	ref	BT_Cry16Aa1	420	domain3	ref
BT_Cry17Aa1	50.0123533741237	domain3	ref	BT_Cry17Aa1	492	domain3	ref
BT_Cry18Aa1	48.759503522555	domain3	ref	BT_Cry18Aa1	420	domain3	ref
BT_Cry18Ba1	48.9206266791268	domain3	ref	BT_Cry18Ba1	435	domain3	ref
BT_Cry18Ca1	49.6311185236214	domain3	ref	BT_Cry18Ca1	429	domain3	ref
BT_Cry19Aa1	50.5448825987151	domain3	ref	BT_Cry19Aa1	408	domain3	ref
BT_Cry19Ba1	51.0857591732943	domain3	ref	BT_Cry19Ba1	396	domain3	ref
BT_Cry19Ca1	50.7231638553855	domain3	ref	BT_Cry19Ca1	402	domain3	ref
BT_Cry1A-like	52.0024023100616	domain3	ref	BT_Cry1A-like	441	domain3	ref
BT_Cry1Aa10	52.0301279109224	domain3	ref	BT_Cry1Aa10	444	domain3	ref
BT_Cry1Ab12	52.0259657833398	domain3	ref	BT_Cry1Ab12	441	domain3	ref
BT_Cry1Ab2	51.7311230660603	domain3	ref	BT_Cry1Ab2	432	domain3	ref
BT_Cry1Ac39	50.6887275370202	domain3	ref	BT_Cry1Ac39	414	domain3	ref
BT_Cry1Ad1	51.836066794407	domain3	ref	BT_Cry1Ad1	438	domain3	ref
BT_Cry1Ag1	51.858059196516	domain3	ref	BT_Cry1Ag1	438	domain3	ref
BT_Cry1Ah2	50.9016466234845	domain3	ref	BT_Cry1Ah2	417	domain3	ref
BT_Cry1Ai1	50.9016466234845	domain3	ref	BT_Cry1Ai1	417	domain3	ref
BT_Cry1Ba1	51.8144458540124	domain3	ref	BT_Cry1Ba1	411	domain3	ref
BT_Cry1Bb1	52.3707486886076	domain3	ref	BT_Cry1Bb1	405	domain3	ref
BT_Cry1Bd1	51.6167634350181	domain3	ref	BT_Cry1Bd1	414	domain3	ref
BT_Cry1Be1	51.6728676610072	domain3	ref	BT_Cry1Be1	411	domain3	ref
BT_Cry1Bf1	51.6728676610072	domain3	ref	BT_Cry1Bf1	411	domain3	ref
BT_Cry1Bg1	51.6728676610072	domain3	ref	BT_Cry1Bg1	411	domain3	ref
BT_Cry1Bh1	51.6373308050789	domain3	ref	BT_Cry1Bh1	414	domain3	ref
BT_Cry1Bi1	51.1720635328394	domain3	ref	BT_Cry1Bi1	414	domain3	ref
BT_Cry1Bj1	51.0696621594993	domain3	ref	BT_Cry1Bj1	417	domain3	ref
BT_Cry1Ca11	50.7931985092676	domain3	ref	BT_Cry1Ca11	441	domain3	ref
BT_Cry1Cb1	52.0393115907241	domain3	ref	BT_Cry1Cb1	408	domain3	ref
BT_Cry1Da1	51.0430366212331	domain3	ref	BT_Cry1Da1	396	domain3	ref
BT_Cry1Db1	50.9548269993993	domain3	ref	BT_Cry1Db1	396	domain3	ref
BT_Cry1Ea10	51.1406626759354	domain3	ref	BT_Cry1Ea10	402	domain3	ref
BT_Cry1Eb1	51.9506417538946	domain3	ref	BT_Cry1Eb1	408	domain3	ref
BT_Cry1Fa1	51.5351746518835	domain3	ref	BT_Cry1Fa1	411	domain3	ref
BT_Cry1Fb1	52.6000402367331	domain3	ref	BT_Cry1Fb1	405	domain3	ref
BT_Cry1Ga2	52.1013517380859	domain3	ref	BT_Cry1Ga2	417	domain3	ref
BT_Cry1Gb1	52.0742766653588	domain3	ref	BT_Cry1Gb1	414	domain3	ref
BT_Cry1Ha1	50.9699088328323	domain3	ref	BT_Cry1Ha1	402	domain3	ref
BT_Cry1Hb1	50.7335348794607	domain3	ref	BT_Cry1Hb1	396	domain3	ref
BT_Cry1Ia11	52.7353506506134	domain3	ref	BT_Cry1Ia11	411	domain3	ref
BT_Cry1Ia18	52.9674956410455	domain3	ref	BT_Cry1Ia18	411	domain3	ref
BT_Cry1Ic1	52.4925347562586	domain3	ref	BT_Cry1Ic1	411	domain3	ref
BT_Cry1Id1	52.9158890757222	domain3	ref	BT_Cry1Id1	414	domain3	ref
BT_Cry1Ie4	52.5230861619318	domain3	ref	BT_Cry1Ie4	411	domain3	ref
BT_Cry1Ig1	51.7191722315633	domain3	ref	BT_Cry1Ig1	420	domain3	ref
BT_Cry1Ja1	52.582456156766	domain3	ref	BT_Cry1Ja1	405	domain3	ref
BT_Cry1Jb1	50.1208391568744	domain3	ref	BT_Cry1Jb1	417	domain3	ref
BT_Cry1Jd1	50.1287401613553	domain3	ref	BT_Cry1Jd1	420	domain3	ref
BT_Cry1Ka2	50.9410243988475	domain3	ref	BT_Cry1Ka2	414	domain3	ref
BT_Cry1La1	51.0695810812527	domain3	ref	BT_Cry1La1	411	domain3	ref
BT_Cry1Ma1	52.3524878456944	domain3	ref	BT_Cry1Ma1	414	domain3	ref
BT_Cry1Na1	52.4162647643529	domain3	ref	BT_Cry1Na1	411	domain3	ref
BT_Cry1Nb1	52.2105579995654	domain3	ref	BT_Cry1Nb1	399	domain3	ref
BT_Cry20Aa1	50.5427879898536	domain3	ref	BT_Cry20Aa1	408	domain3	ref
BT_Cry20Ba2	50.8454944167316	domain3	ref	BT_Cry20Ba2	414	domain3	ref
BT_Cry21Aa1	49.4331100935589	domain3	ref	BT_Cry21Aa1	402	domain3	ref
BT_Cry21Ba1	49.9212371523191	domain3	ref	BT_Cry21Ba1	408	domain3	ref
BT_Cry21Ca1	49.7669735355291	domain3	ref	BT_Cry21Ca1	414	domain3	ref
BT_Cry21Da1	48.4880805876721	domain3	ref	BT_Cry21Da1	408	domain3	ref
BT_Cry21Fa1	48.5947541053387	domain3	ref	BT_Cry21Fa1	459	domain3	ref
BT_Cry21Ga1	49.3373322911569	domain3	ref	BT_Cry21Ga1	423	domain3	ref
BT_Cry21Ha1	49.1288866639848	domain3	ref	BT_Cry21Ha1	450	domain3	ref
BT_Cry24Ca1	50.8171027847388	domain3	ref	BT_Cry24Ca1	399	domain3	ref
BT_Cry24Da1	51.016778230482	domain3	ref	BT_Cry24Da1	414	domain3	ref
BT_Cry26Aa1	49.0304997708538	domain3	ref	BT_Cry26Aa1	417	domain3	ref
BT_Cry27Aa1	50.7285272145014	domain3	ref	BT_Cry27Aa1	474	domain3	ref
BT_Cry28Aa2	50.5610448323983	domain3	ref	BT_Cry28Aa2	426	domain3	ref
BT_Cry29Aa1	51.3216955980733	domain3	ref	BT_Cry29Aa1	432	domain3	ref
BT_Cry2Aa13	50.7769312351862	domain3	ref	BT_Cry2Aa13	423	domain3	ref
BT_Cry2Aa3	50.7980833020474	domain3	ref	BT_Cry2Aa3	423	domain3	ref
BT_Cry2Ab12	50.7622008481263	domain3	ref	BT_Cry2Ab12	423	domain3	ref
BT_Cry2Ab15	50.8700162403386	domain3	ref	BT_Cry2Ab15	426	domain3	ref
BT_Cry2Ac10	50.5021845849281	domain3	ref	BT_Cry2Ac10	420	domain3	ref
BT_Cry2Ad5	50.7902766719778	domain3	ref	BT_Cry2Ad5	426	domain3	ref
BT_Cry2Af1	50.6180637820409	domain3	ref	BT_Cry2Af1	423	domain3	ref
BT_Cry2Ag1	50.1413162132173	domain3	ref	BT_Cry2Ag1	399	domain3	ref
BT_Cry2Ah3	50.9455943593638	domain3	ref	BT_Cry2Ah3	423	domain3	ref
BT_Cry2Ai1	50.7053560607148	domain3	ref	BT_Cry2Ai1	423	domain3	ref
BT_Cry2Ak1	50.7672109250865	domain3	ref	BT_Cry2Ak1	423	domain3	ref
BT_Cry2Al1	50.6745503354756	domain3	ref	BT_Cry2Al1	423	domain3	ref
BT_Cry2Ba2	49.7838555256303	domain3	ref	BT_Cry2Ba2	423	domain3	ref
BT_Cry30Aa1	51.8429831758981	domain3	ref	BT_Cry30Aa1	459	domain3	ref
BT_Cry30Ca1	51.4716834837659	domain3	ref	BT_Cry30Ca1	462	domain3	ref
BT_Cry30Da1	51.6782872605747	domain3	ref	BT_Cry30Da1	447	domain3	ref
BT_Cry30Db1	51.9944207512235	domain3	ref	BT_Cry30Db1	447	domain3	ref
BT_Cry30Ea1	51.9744475326407	domain3	ref	BT_Cry30Ea1	459	domain3	ref
